IdConglomerado,Anio,Estado,Municipio,Formato,Veg_prim_levantada,Veg_sec_levanatda,Veg_prim_esperada,Veg_sec_esperada,Tipo_cgl,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Cuenca,Subcuenca,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,Arboles_x_cgl,Latitud,Longitud,X,Y,Altitud,Fisiografia,Pendiente,Uso_suelo_SCV,con_Cuerpos_agua,con_Diversidad,con_epifitas,con_flora_riego,con_Impactos_amb,con_Incendios,con_Plagas,Punto_control,con_suelos,con_Sitios,Descripcion,Observaciones
58713,2013,Jalisco,Villa Purificacion,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,28,19 45 32.9,-104 46 57.1,-104.7825271111,19.7591388889,579,Ladera,50,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se ubico en un poste de luz de la cominudad Llano del Oro,"Para realiza el levantamiento de la información de este conglomerado llegamos a la comunidad  conocida como llano del Oro, lo cual nos presentamos con la autoridad correspondiente, acompañándonos a dicho punto, este conglomerado se ubica en un potrero pero aun así se observa compactación del terreno ya que el ganado lo meten por temporada y al momento de estar levantando no presenciamos el ganado.    SITIO 1. En este sitio solo se encontraron 4 arboles y algunos con clavos en la base de las mismas, pero no se encontró la varilla del muestreo.    SITIO 2. En este sitio fue justificado por la brigadas anterior pero con esfuerzo se logro levantar información de dicho sitio ya que solo hay puro pasto y piedras sueltas.    SITIO 3. En este sitio de igual forma se encontraron las placas y clavos en la base de los arboles, este fue el sitio donde se encontró mas arbolado de la especie Quercus resinosa.    SITIO 4. En este sitio solo se encontraron dos arboles vivos ya que también es una zona de pastoreo.    NOTA: No se tuvo ningún problema para el levantamiento de la información en ninguno de los cuatro sitios."
58743,2013,Jalisco,Tamazula de Gordiano,Bosque,BQ,VSaa,BQ,VSA,Inicial,No,Si,Si,Propiedad Particular,Armeria Caohuayana,Rio Coahuayana,4,1,1,1,1,NULL,19 46 44.1,-103 20 48,-103.3466663333,19.778916,1681,Ladera,20,No aplica,1,1,0,0,1,0,0,1,1,1,Sobre un poste de Luz sobre el camino,"Se llega a las coordenadas proporcionadas por la CONAFOR, no encontrando evidencia de muestreo, la vegetación ha sido recorrida para el cultivo de aguacate.    SITIO 2. Se traza con cuerda y brújula encontrando la estaca, por lo que se respeta su posición en el radio de los 400 m no se encuentra vegetación igual o mayor a 7.5 cm se diámetro.    SITIO 3 Y 4 se trazaron con cuerda y brújula, no encontrando evidencia de muestreo e igualmente sin vegetación con diámetro igual o mayo a 7.5 cm.    La condición del tipo de vegetación, se conserva ya que a 250 m se encuentra una encinera."
59480,2013,Jalisco,Autlan de Navarro,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Comunal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,48,19 37 56,-104 15 14.1,-104.2539166667,19.6322215556,1519,Lomerio,39,No aplica,0,1,1,0,1,1,0,1,1,1,Se marcó en un árbol a un costado de un Potrero en el Ejido la Yerbabuena,"Para este conglomerado 59480 se llegó a la localidad de la Yerbabuena, donde se habló con el delegado del ejido.    Se llegaron a las coordenadas establecidas por la CONAFOR.    SITIO 1. No se encontró la varilla del muestreo original solo evidencia en árboles los cuales se tomaron como submuestras, se registró un tocón.    SITIO 2. No se encuentra la estaca del muestreo, solo arboles pintados con placas los que son consideraros como submuestras.    SITIO 3. No se encuentra la estaca del muestreo solo arboles pintados con placas que son considerado como submuestra. En este sitio existe árbol quebrado con una altura de 3.0 m con un diámetro de 20.5 cm.    SITIO 4. No se encuentra evidencia de nungun tipo las submuestras son tomados dando preferencia a las coníferas, la neblina impide que los fotos salgan claras día lluvioso."
59727,2013,Jalisco,Casimiro Castillo,Bosque,BQ,VSA,BQ,VSaa,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,39,19 35 5,-104 23 47,-104.3963885556,19.5847218889,1128,Ladera,58,No aplica,0,1,1,0,1,1,0,1,1,1,Se marco en un arbol en un corrar dentro del Rancho El Molino,"Para el conglomerado 59727 se llego a Casimiro castillo donde se pide permiso para ingresar al predio dentro de la reserva de Manantlan  Sitio 1: Se llego a las coordenadas ya ubicada, no se encontró varilla del muestreo original, se establece el centro, se ubica placas de arboles los cuales son respetados como sub muestra.  Sitio 2: No se encuentra la estaca del muestreo original solo placas en arboles los cuales son respetados.  El árbol 2 se encontró arriba de una roca la cual hace difícil su medición. El registro 6 debido a la forma en como creció el diámetro basal es menor al diámetro normal. El registro 8 debido a un ensanchamiento al 1.30m el DN es mayor al DB.  Sitio 3: No se encuentra la estaca del muestreó solo placas en los arboles los arboles sub muestra son modificados debido a que en su totalidad los arboles están nuestros.  Se registra formato de suelo.  Sitio 4. No se encontró la estaca de muestreo original solo placas en los arboles los cuales son tomados como sub muestra.  El conglomerado es afectado por un barrenador que esta matando arboles."
60236,2013,Jalisco,Cuautitlan de Garcia Barragá,Bosque,BQ,VSA,BQ,VSaa,Inicial,No,Si,Si,Comunal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,26,19 29 48.9,-104 12 14,-104.2038888889,19.4969163333,1672,Ladera,36,No aplica,0,1,1,0,1,1,0,1,1,1,Se marco en un arbol a un costado de la brecha que va San Miguel,"Para este conglomerado 60236b se llego a la localidad de San Miguel donde el agente Municipal del lugar nos brindo el apoyo y nos acompaño al lugar de muestreo.  Sitio 1: Se encuentra la varilla del muestreo original la cual se respeta, se encuentran placas en los arboles los cuales son tomados como sub muestras.  Sitio 2: Se encontró solo placas en árboles la estaca del muestreo original se fue encontrada, se respeta los arboles sub muestra.  Sitio 3: No se encuentra la estaca de muestreo solo placas en los árboles  sub muestra.  Se tomo el registro de formato de suelo sin problemas.  Sitio 4: No se encuentra evidencia de muestreo original, se levanta el sitio y se establece árboles sub muestras dando prioridad a las coníferas"
60241,2013,Jalisco,Toliman,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,178,19 30 0.7,-103 57 54.4,-103.9651111111,19.5001944444,2410,Meseta,25,No aplica,0,1,1,0,0,0,0,1,1,1,El PC se ubico a un costado de la brecha con dirección Lagunitas.,"El CGL 60241 se encuentra ubicado en la sierra de Manantlan Jalisco, la ruta para llegar a este CGL es ir del ejido el Terrero rumbo al ejido Lagunitas, para poder trabajar en esa parte de la sierra se tiene que solicitar un permiso con las autoridades competentes del lugar.    Ya estando en el sitio 1 se pudo encontrar la varilla anterior por lo tanto se tomo el mismo sitio para colocar la nueva varilla, para posteriormente comenzar a evaluar la zona.    En el sitio 1 el GPS solo pudo mostrar un error de precisión de 4m, esto lo adjudicamos a la densa de vegetación en el lugar, también los registros 17 y 31 se normalizaron a 1.5 y 1.4m debido a que presentaban una mal formación a la altura de 1.3m.    Para el sitio 3 y 4 también se obtuvo  4m de error de precisión el organismo u registro 43 se normalizo a 1.2m debido a que al 1.3m presentaba una bifurcación, esta fue en el sitio 3, también en el sitio 3 se pudo encontrar la estaca del centro de sitio solo en los sitios 3 y 4 no se encontró ninguna evidencia del centro de sitio (estaca).    Por ultimo para el sitio 4 los organismos o registros 5, 13 y 28 se normalizaron a 1.10, 1.10 y 1.5 debido a bifurcación del tronco."
60251,2013,Jalisco,Tuxpan,Bosque,BQ,VSna,BP,VSaa,Inicial,No,Si,Si,Propiedad Particular,Armeria Caohuayana,Rio Coahuayana,4,1,1,1,1,15,19 30 33.5,-103 29 9.9,-103.486083,19.5093055556,1403,Terraza,6,No aplica,0,1,1,0,1,1,0,1,1,1,Se marco en un arbol que se ubica a orilla de brecha,"El conglomerado está ubicado a 60 metros de la brecha, además de encontrarse dentro de una zona de cultivo agrícola, 3 sitios cayeron en la zona cultivada con Maíz, solo el sitio4 quedo libre de cultivos encontrando en este último una placa en un árbol que evidenciaba su muestreo en años anteriores, en los demás sitios no se  encontró evidencia ya que es una zona muy transitada y de recurrentes actividades agrícolas."
60486,2013,Jalisco,Cuautitlan de Garcia Barragá,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,21,19 26 58,-104 20 47,-104.3463885556,19.4494441111,700,Lomerio,29,No aplica,0,1,1,0,1,1,0,1,1,1,Se marco en un poste de una entrada hacia el restaurante de Don Arnulfo.,"Para el Conglomerado 60486se llego al municipio de Cuautitlán de García Barragán en donde se nos concedió el permiso para acudir al Sitio.  Sitio 1.- Se llegaron a las coordenadas, no se encontró la varilla del muestreo original, se establece el centro, el sitio solo cuenta con un árbol muerto en pie, el terreno es para el pastoreo.  Sitio 2.- Se encontró las evidencias en los árboles tales como placas en árboles submuestra los cuales son respetados.  Sitio 3.- se encontró solo evidencia en árboles como placas los que son considerados como submuestra.  Sitio 4.- solo se encuentra un árbol.  El conglomerado en su totalidad es ocupado para el ganado (pastoreo)."
60506,2013,Jalisco,Tuxpan,Bosque,BQ,VSA,BQ,VSA,Inicial,No,Si,Si,Propiedad Particular,Armeria Caohuayana,Rio Coahuayana,4,1,1,1,1,85,19 27 41,-103 23 28,-103.3911107778,19.4613888889,1456,Ladera,30,No aplica,0,1,1,0,1,1,0,1,1,1,Se marco en un arbol la terraceria que nos dirige al conglomerado,Para acceder al CGL  se pidió permiso en el rancho los rosales ya que el punto cayo en propiedad privada.  Para ello se tuvo que caminar aproximadamente 1.2km.  Al llegar a CGL se encontró la varilla y evidencias de árboles pintados y emplacados del primer muestreo.
60742,2013,Jalisco,Cuautitlan de Garcia Barragá,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Comunal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,43,19 24 20,-104 15 0,-104.25,19.4055555556,745,Lomerio,28,No aplica,1,1,1,0,1,1,0,1,1,1,Se marco en un arbol a orilla de la brecha q8ue va a las Marias,Para  el CGL 60742 se llego a la localidad de Rancho Viejo donde nos concedió el permiso.    Para  el conglomerado se encontró la verilla la cual se respeta y arboles submuestra las cuales son respetados.  Para los sitios secundarios se encontraron evidencia del muestreo original los arboles submuestra son respetados como tal.  El caminamiento se torno un poco difícil debido al rio que pasa para llegar a las coordenadas.
60991,2013,Jalisco,Cuautitlan de Garcia Barragá,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,26,19 21 29,-104 23 32.9,-104.3924718889,19.3580555556,814,Lomerio,13,No aplica,1,1,1,0,1,1,0,1,1,1,Se marcó en un árbol en un arroyo en la brecha que va la Campesina,"Para el conglomerado 60991 en donde las personas del pueblo nos dieron permiso de ingresar al predio llamado la Campesina.    Se llegaron a las coordenadas establecidas por CONAFOR.    SITIO 1. No se encontró la varilla del muestreo original, se ubica el centro del conglomerado y se registran solo 2 arboles los cuales son tomados como submuestras.    SITIO 2. Se encuentran evidencia del muestreo original tales como placas y arboles pintados, se respeta las submuestras del muestreo original.    SITIO 3. Se traza no se encuentra evidencia el sitio es ocupado para el pastoreo en su totalidad.    SITIO 4. Se encuentra placas en los arboles los cuales son tomados como submuestras."
61016,2013,Jalisco,Tecalitlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Balsas,Rio Tepalcatepec,4,1,1,1,1,84,19 22 20,-103 11 57.8,-103.1993885556,19.3722215556,1543,Ladera,35,No aplica,1,1,1,0,1,1,0,1,1,1,"El PC se colocó en un pino, que esta en la entrada de la localidad la mesita.","Para llegar al CGL saliendo de Tecalitlan rumbo a Jilotlan de dolores, desviados antes por una brecha hacia la localidad la Mesita, ahí nos entrevistamos con el Sr. Francisco Soto; quien es el dueño del Rancho donde se ubica el CGL, quien nos autorizó la entrada a su propiedad.       Sitio 1° No se encontró la varilla, solo se encontraron evidencias de algunas placas, la varilla se colocó en base a las coordenas que se encuentran en la ficha técnica y dentro del rango de precisión requerida. En este sitio se contabilizaron 17 registros con igual número de árboles, todos condición 1, los arboles 3, 8, 9, 10, 13 y 161 son limites, las especies que predominan es este sitio, son encinos y tepehuajes.    Sitio 2° No se encontró estaca en este sitio, solo evidencias de placas en algunos árboles, aquí solo se contabilizaron 15 registros con igual número de árboles, 13 árboles condición 1, un árbol muerto y un tocón, las especies encontradas en este sitio fueron tepehuajes (Lysiloma acapulcense.) encinos (Quercus Laeta)  y algunos Pinos.    Sitio 3° También en este sitio no se encontró estaca, solo se encontraron evidencias de placas en algunos árboles, encontrándose en este sitio las especies de tepehuaje (Lysiloma acapulcense) encinos (Quercus Laeta) y árbol mulato o chaca, Contabilizándose un total de 16 registros e igual número de árboles, de los cuales 15 registros condición 1  y uno condición 2.  También existe degradación del cielo, causado por la lluvia, por lo que existe  algunas rocas desnudas.    Sitio 4° No se localizó estaca, pero si encontraron evidencia de placas en algunos árboles, en el trazado del sitio se contabilizaron 34 árboles con 37 registros, de los cuales 36 son condición 1 y un registro condición 2, los arboles 1, 4, 15, 20, 25 y 34 son limites, las especies que predominan en este sitio son pino y encino. También se encontraron algunas evidencias de incendios, que se presentaron en años anteriores y la presencia de descortezadores.    En las fotografías aparecen diferentes fechas, ya que el CGL se levantó en 2 días y algunas fotos salieron un poco opacadas por la niebla que había en ese periodo."
61251,2013,Colima,Minatitlan,Bosque,BQ,VSna,BQ,VSA,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,79,19 19 4.1,-104 3 28,-104.0577777778,19.3178048889,908,Ladera,48,No aplica,0,1,1,0,0,0,0,1,1,1,El PC se ubico en un árbol que se encuentra a un lado de la Brecha.,"El CGL 61251 se encuentra cerca del pueblo Agua Fría se tomo una vereda a través de un zona agrícola, después se sigue la vereda a través de la cerca de un potrero, en el CGL se pudo localizar la varilla del centro del sitio, en los sitios 2,3 y 4 no se encontró estacas en los 4 sitios se encontraron árboles marcados en el sitio 3 las condiciones topográficas de la ladera dificultan el levantamiento de la información debido a que la pendiente es similar y mayor a 100° en los 4 cuadrantes del sitio, pero se hizo todo lo posible para levantar la información dosimétrica"
