IdConglomerado,Anio,Estado,Municipio,Formato,Tipo_cgl,Veg_prim_levantada,Veg_sec_levantada,Veg_prim_esperada,Veg_sec_esperada,Latitud,Longitud,X,Y,Altitud,Sitio,Registro,Arbol,Genero_Especie,forma_biologica,Condicion,NomComun,DiametroNormal,AlturaTotal,DiametroCopa,AlturaFusteLimpio,AlturaComercial,Distancia,Azimut
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,6,6,Quercus magnoliifolia,Arbol,Vivo,Roble,10.1,7.4,2.5,2.8,1.7,10.6,79
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,7,7,Quercus magnoliifolia,Arbol,Vivo,Roble,10.3,5.7,1.5,1.9,1.3,6,85
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,8,8,Quercus magnoliifolia,Arbol,Vivo,Roble,18.7,9.8,4.4,1.9,5.4,9.1,90
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,9,9,Quercus magnoliifolia,Arbol,Vivo,Roble,25.2,11.9,4.7,7.5,8,11.6,90
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,10,10,Quercus magnoliifolia,Arbol,Vivo,Roble,10.9,7.2,2.3,3.7,1.5,11.6,105
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,7,6,Quercus resinosa,Arbol,Vivo,Encino,11.6,5.5,2.9,3.2,2,8.9,110
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,8,7,Quercus resinosa,Arbol,Vivo,Encino,22.3,6.1,6.4,1.4,2.3,10.4,114
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,9,8,Quercus resinosa,Arbol,Vivo,Encino,10,5.2,2.9,2.9,3.2,6.4,148
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,10,9,Quercus resinosa,Arbol,Vivo,Encino,12.1,7.1,2.1,3.4,4.1,7.5,160
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,11,9,Quercus resinosa,Arbol,Vivo,Encino,24.2,9.9,2.4,4.1,4.2,7.6,161
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,12,10,Quercus resinosa,Arbol,Vivo,Encino,14.1,9.6,2.9,3.2,6.4,6.2,164
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,13,11,Quercus resinosa,Arbol,Vivo,Encino,12.8,6.3,3.1,2.5,2,7.1,170
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,14,12,Quercus resinosa,Arbol,Vivo,Encino,11,4.9,2.9,2.2,3.6,7.3,184
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,15,13,Quercus resinosa,Arbol,Vivo,Encino,11.4,5.6,2.4,2.1,2.6,10.4,191
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,16,14,Quercus resinosa,Arbol,Vivo,Encino,21.1,10.4,4.2,2.4,5.9,10.6,210
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 55.3,-103 30 9.3,-103.5025833333,20.8653611111,1733,4,11,11,Quercus magnoliifolia,Arbol,Vivo,Roble,16.9,7.9,4.5,1.6,4.2,10.7,109
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,1,1,Quercus magnoliifolia,Arbol,Vivo,Roble,22,12.4,6.1,2.7,7.1,6.9,13
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,2,2,Quercus magnoliifolia,Arbol,Vivo,Roble,15,9.1,4.1,2.2,2.8,8.7,20
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,3,3,Quercus magnoliifolia,Arbol,Vivo,Roble,12.5,6.5,4.2,2.2,2.2,11.2,26
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,4,4,Quercus magnoliifolia,Arbol,Vivo,Roble,15.1,12.4,2.5,4.3,5.2,5.5,27
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,5,5,Quercus magnoliifolia,Arbol,Vivo,Roble,23.3,12.5,5.2,1.4,6.5,8.9,28
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,6,6,Quercus magnoliifolia,Arbol,Vivo,Roble,14,12.4,3.1,3.7,5.1,2.8,29
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,7,6,Quercus magnoliifolia,Arbol,Vivo,Roble,8.5,12.1,0.7,3.5,0,2.8,28
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,8,7,Quercus magnoliifolia,Arbol,Vivo,Roble,11.7,9.5,2.1,7.2,3.2,5.4,30
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,9,8,Quercus magnoliifolia,Arbol,Vivo,Roble,10.5,8.2,2.9,3.5,1.6,6.3,34
54757,2013,Jalisco,Ameca,Bosque,Inicial,BQ,VSA,BQ,VSna,20 29 43.3,-104 10 19.1,-104.1719715556,20.4953607778,1560,2,17,14,Quercus resinosa,Arbol,Vivo,Encino,20.1,10.1,2.9,2.6,4.9,11,214
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,1,7,Quercus potosina,Arbol,Vivo,Encino,10.8,4.3,1.8,1.8,1.4,10.1,220
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,2,8,Quercus potosina,Arbol,Vivo,Encino,11,4.7,1.8,1.8,1.7,12.6,224
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,3,9,Quercus potosina,Arbol,Vivo,Encino,7.5,4.1,1.2,0.6,0,12.1,225
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,4,10,Quercus potosina,Arbol,Vivo,Encino,9.9,3.5,1.4,1.3,0,11.1,226
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,5,11,Quercus potosina,Arbol,Vivo,Encino,8,3.8,2,1.9,0,11.8,231
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,6,12,Quercus potosina,Arbol,Vivo,Encino,9,3.6,2.1,1.2,0,12.4,234
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,7,13,Quercus potosina,Arbol,Vivo,Encino,9.3,3.1,2.1,1.1,0,12.5,240
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,8,14,Quercus potosina,Arbol,Vivo,Encino,9.1,3.5,2.5,0.5,0,9.3,258
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,9,15,Quercus potosina,Arbol,Muerto en pie,Encino,10,2.1,0,0,0,8.1,268
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,4,4,Quercus deserticola,Arbol,Vivo,Encino,7.5,3.1,1.5,1.9,0,5.3,174
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,5,4,Quercus deserticola,Arbol,Vivo,Encino,14.3,4.7,2.5,1.6,2.2,5.3,175
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,6,5,Quercus deserticola,Arbol,Vivo,Encino,8.6,1.9,1.1,1.5,0,11.1,214
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,7,6,Quercus deserticola,Arbol,Vivo,Encino,14.6,6.3,2.8,2.7,3.5,11.2,215
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,8,7,Quercus deserticola,Arbol,Muerto en pie,Encino,16.1,2.1,-9999,0,-9999,6.6,222
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,9,8,Quercus deserticola,Arbol,Vivo,Encino,9.6,3.1,1.6,1.8,0,3.1,223
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,10,8,Quercus deserticola,Arbol,Vivo,Encino,13.3,4.9,2.5,2.4,1.5,3.1,224
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,11,9,Quercus deserticola,Arbol,Vivo,Encino,11.5,5.1,2.6,1.1,2.5,8.5,232
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 18.5,-104 25 28.9,-104.4246937778,21.1718048889,1655,2,11,10,En identificación en identificacion,NULL,Vivo,NULL,11,8.7,2.8,1.3,1.3,8.9,146
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 18.5,-104 25 28.9,-104.4246937778,21.1718048889,1655,2,14,12,En identificación en identificacion,NULL,Vivo,NULL,12.6,9.8,4.2,1.9,2.5,8.2,170
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 18.5,-104 25 28.9,-104.4246937778,21.1718048889,1655,2,15,13,En identificación en identificacion,NULL,Vivo,NULL,19.3,9.4,4.1,3.9,1.9,9.2,171
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 18.5,-104 25 28.9,-104.4246937778,21.1718048889,1655,2,16,14,En identificación en identificacion,NULL,Vivo,NULL,8.6,7,2.8,4,0,9.8,182
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,3,2,En identificación en identificacion,NULL,Vivo,NULL,11.4,8.8,3.1,2.4,1.9,7.5,25
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,4,3,En identificación en identificacion,NULL,Vivo,NULL,10.6,9.7,3.7,4.1,2,6.8,29
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,5,4,En identificación en identificacion,NULL,Vivo,NULL,53.5,13,9,4.7,8,7.4,44
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,6,5,En identificación en identificacion,NULL,Vivo,NULL,17,9.4,5,3.4,3,8.6,51
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,7,6,En identificación en identificacion,NULL,Vivo,NULL,23.4,11.5,4.8,3.2,3.5,3.1,136
51249,2013,Nayarit,Jala,Bosque,Inicial,BQP,NULL,BQP,VSna,21 10 16.2,-104 25 30.7,-104.4251937778,21.171166,1655,4,8,7,En identificación en identificacion,NULL,Vivo,NULL,15.5,9.4,3.8,3,2.2,10.3,350
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,12,10,Quercus deserticola,Arbol,Vivo,Encino,23.6,6.1,3.5,1.2,4,3.4,233
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,13,11,Quercus deserticola,Arbol,Vivo,Encino,11,3.8,1.1,3,1.5,10.1,234
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,32,32,Quercus sideroxyla,Arbol,Vivo,Encino,16.2,14.7,3.3,10.4,9.3,9.8,163
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,34,34,Quercus sideroxyla,Arbol,Vivo,Encino,11.7,9.8,2.5,5.9,2.9,9.6,174
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 42.4,-102 38 24.1,-102.6400274444,22.2784437778,2896,3,7,7,Quercus sideroxyla,Arbol,Vivo,Encino,15.2,6.4,3.1,1.4,1.4,4.7,104
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 42.4,-102 38 24.1,-102.6400274444,22.2784437778,2896,3,8,7,Quercus sideroxyla,Arbol,Vivo,Encino,21.7,7.2,4.5,1.4,5.2,4.7,105
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 42.4,-102 38 24.1,-102.6400274444,22.2784437778,2896,3,9,8,Quercus sideroxyla,Arbol,Vivo,Encino,15.3,7.4,4.5,1.4,3.9,5.1,107
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 42.4,-102 38 24.1,-102.6400274444,22.2784437778,2896,3,10,9,Quercus sideroxyla,Arbol,Vivo,Encino,9,5.7,2.8,1.7,0,9.7,116
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,10,10,Quercus sideroxyla,Arbol,Vivo,Encino,21.5,21.3,3.1,17.4,8.3,3.2,50
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,12,12,Quercus sideroxyla,Arbol,Vivo,Encino,36.8,22.9,4.9,15.7,16.8,10,62
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,13,13,Quercus sideroxyla,Arbol,Vivo,Encino,14.9,15.3,1,4.2,5,10.2,93
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,18,18,Quercus sideroxyla,Arbol,Vivo,Encino,17.5,15.3,2,5.7,6.7,9.4,125
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,10,9,Quercus magnoliifolia,Arbol,Vivo,Roble,12.2,11.3,2.2,9.8,5.8,9.5,36
52902,2013,Jalisco,Zapopan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 51 56.1,-103 30 8,-103.5022222222,20.8655833333,1733,1,11,9,Quercus magnoliifolia,Arbol,Vivo,Roble,12.4,11.8,3.1,3.1,1.5,9.5,37
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 32.9,-102 44 1.6,-102.7337774444,21.6424718889,2354,3,4,3,Quercus magnoliifolia,Arbol,Vivo,Encino,20.8,6.4,4.5,2.2,4.5,9.5,27
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 32.9,-102 44 1.6,-102.7337774444,21.6424718889,2354,3,5,3,Quercus magnoliifolia,Arbol,Vivo,Encino,13.1,5.5,3.9,2.7,2.7,9.5,28
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 32.9,-102 44 1.6,-102.7337774444,21.6424718889,2354,3,6,3,Quercus magnoliifolia,Arbol,Vivo,Encino,17.4,5.7,4.2,3,6,9.5,29
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 32.9,-102 44 1.6,-102.7337774444,21.6424718889,2354,3,7,4,Quercus magnoliifolia,Arbol,Vivo,Encino,9.7,4.9,1.2,2.8,0,9.2,37
50546,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BQ,NULL,BQ,VSna,21 18 9,-104 43 3.1,-104.7175271111,21.3025,1403,1,1,1,Quercus magnoliifolia,Arbol,Vivo,Encino,10.1,9,7.5,3.5,8.1,9,10
50546,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BQ,NULL,BQ,VSna,21 18 9,-104 43 3.1,-104.7175271111,21.3025,1403,1,2,2,Quercus magnoliifolia,Arbol,Vivo,Encino,7.7,4,1,2.1,0,8.5,10
50546,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BQ,NULL,BQ,VSna,21 18 9,-104 43 3.1,-104.7175271111,21.3025,1403,1,4,4,Quercus magnoliifolia,Arbol,Vivo,Encino,7.9,5.4,8,2.1,0,7.9,44
50546,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BQ,NULL,BQ,VSna,21 18 9,-104 43 3.1,-104.7175271111,21.3025,1403,1,5,5,Quercus magnoliifolia,Arbol,Vivo,Encino,21.5,9.5,2.5,5.8,6.3,9.8,60
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,14,12,Quercus deserticola,Arbol,Vivo,Encino,15,5.2,3.1,1.5,2.8,8.9,226
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,16,14,Quercus deserticola,Arbol,Vivo,Encino,10.5,4.5,2.2,1.5,1.5,11.2,240
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,17,15,Quercus deserticola,Arbol,Vivo,Encino,10,4.4,2.6,1.7,1.3,11,246
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,20,17,Quercus deserticola,Arbol,Vivo,Encino,9.5,2.8,1.5,1.7,0,3,290
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,21,17,Quercus deserticola,Arbol,Vivo,Encino,13.7,4.2,3.2,1.8,2.2,3,284
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,22,17,Quercus deserticola,Arbol,Vivo,Encino,9,3.8,1,1.4,0,3,294
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 48.4,-103 1 16.7,-103.0213048889,21.0967774444,2277,2,23,17,Quercus deserticola,Arbol,Vivo,Encino,11.3,4.2,1.9,1.6,1.5,3,295
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 46.9,-103 1 17,-103.0213882222,21.0963607778,2277,1,1,1,Quercus deserticola,Arbol,Vivo,Encino,14.9,5.8,2.2,2.4,3,2.5,3
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 46.9,-103 1 17,-103.0213882222,21.0963607778,2277,1,2,1,Quercus deserticola,Arbol,Vivo,Encino,17.6,5.9,3.3,2.9,4,2.5,4
51743,2013,Jalisco,Cuquío,Bosque,Inicial,BQ,VSA,BQ,VSA,21 5 46.9,-103 1 17,-103.0213882222,21.0963607778,2277,1,6,4,Quercus deserticola,Arbol,Vivo,Encino,10.7,4.9,1.6,4.2,1.4,5.6,43
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,10,15,Quercus potosina,Arbol,Vivo,Encino,12.2,2.5,2.1,1.1,1.8,8.1,269
46139,2013,Aguascalientes,San Jose de Gracia,Bosque,Inicial,BQ,VSaa,BQ,VSA,22 16 43.3,-102 38 25.5,-102.6404163333,22.2786937778,2896,1,11,16,Quercus potosina,Arbol,Vivo,Encino,10.8,2.9,2.5,1.2,1.3,11.3,284
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,46,46,Quercus resinosa,Arbol,Vivo,Roble,10.8,8.3,2.8,4.3,2,10.5,270
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,47,47,Quercus resinosa,Arbol,Vivo,Roble,18.2,12.5,3.3,2.6,6.1,10.2,290
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,48,48,Quercus resinosa,Arbol,Vivo,Roble,15.2,11.7,3,4,4.7,5.1,300
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 16.4,-104 44 43.7,-104.7454718889,20.3045555556,1684,2,52,52,Quercus resinosa,Arbol,Vivo,Roble,10.7,9.3,1.4,3.8,3,10.3,326
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,2,2,Quercus resinosa,Arbol,Vivo,Roble,11,8.6,3,5.6,2.47,2.8,4
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,3,3,Quercus resinosa,Arbol,Vivo,Roble,17.5,9.4,3.1,6.7,4.3,9.6,5
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,4,4,Quercus resinosa,Arbol,Vivo,Roble,11.2,8.9,1.8,3.1,3,8.8,8
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,5,5,Quercus resinosa,Arbol,Vivo,Roble,12.6,9.8,2.5,6.7,3.3,11,12
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,6,6,Quercus resinosa,Arbol,Vivo,Roble,9,7.4,1,4.7,0,6.8,22
55716,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,1,7,7,Quercus resinosa,Arbol,Vivo,Roble,11.5,6.3,2.1,3.8,1.8,8.1,25
48950,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BPQ,NULL,BQP,VSna,21 38 7.5,-103 42 17.7,-103.7049166667,21.6354163333,2011,2,1,1,Quercus resinosa,Arbol,Vivo,Roble,22.8,7.4,3.7,2.7,4.2,8.4,21
48950,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BPQ,NULL,BQP,VSna,21 38 7.5,-103 42 17.7,-103.7049166667,21.6354163333,2011,2,2,2,Quercus resinosa,Arbol,Vivo,Roble,25,7.3,5.1,1.5,4.4,7.7,56
48950,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BPQ,NULL,BQP,VSna,21 38 7.5,-103 42 17.7,-103.7049166667,21.6354163333,2011,2,3,3,Quercus resinosa,Arbol,Vivo,Roble,15.3,7.2,2.2,2.8,3.7,8.5,62
48950,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BPQ,NULL,BQP,VSna,21 38 7.5,-103 42 17.7,-103.7049166667,21.6354163333,2011,2,4,4,Quercus resinosa,Arbol,Vivo,Roble,29.7,5.9,3.5,2.5,3.8,11.1,141
48950,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BPQ,NULL,BQP,VSna,21 38 7.5,-103 42 17.7,-103.7049166667,21.6354163333,2011,2,5,5,Quercus resinosa,Arbol,Vivo,Roble,17.3,6.4,3.9,2,2.3,8,211
